Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2017,2017 Senior Report,Prescription Drug Coverage,Maine,34,84,-1.04,,
2017,2017 Senior Report,Prescription Drug Coverage,Michigan,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,Minnesota,1,89,0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Missouri,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,Mississippi,34,84,-1.04,,
2017,2017 Senior Report,Prescription Drug Coverage,Montana,46,80,-2,,
2017,2017 Senior Report,Prescription Drug Coverage,North Carolina,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,North Dakota,19,86,-0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,Nebraska,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,New Hampshire,48,79,-2,,
2017,2017 Senior Report,Prescription Drug Coverage,New Jersey,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,New Mexico,38,83,-1.38,,
2017,2017 Senior Report,Prescription Drug Coverage,Nevada,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,New York,5,88,0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,Ohio,1,89,0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Oklahoma,44,81,-2,,
2017,2017 Senior Report,Prescription Drug Coverage,Oregon,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Pennsylvania,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,Rhode Island,5,88,0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,South Carolina,19,86,-0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,South Dakota,34,84,-1.04,,
2017,2017 Senior Report,Prescription Drug Coverage,Tennessee,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,Texas,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Utah,43,82,-1.73,,
2017,2017 Senior Report,Prescription Drug Coverage,Virginia,44,81,-2,,
2017,2017 Senior Report,Prescription Drug Coverage,Vermont,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Washington,38,83,-1.38,,
2017,2017 Senior Report,Prescription Drug Coverage,Wisconsin,38,83,-1.38,,
2017,2017 Senior Report,Prescription Drug Coverage,West Virginia,19,86,-0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,Wyoming,46,80,-2,,
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Alaska,8,36,-1.2,37.6,34.4
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Alabama,45,61.1,1,61.8,60.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,United States,,49.9,,,
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Arkansas,46,61.9,1.1,62.8,61.1
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Arizona,9,37,-1.2,37.5,36.4
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,California,7,35.7,-1.3,36,35.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Colorado,3,32.1,-1.6,32.7,31.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Connecticut,22,46.3,-0.3,47,45.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,District of Columbia,,39.1,,40.5,37.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Delaware,29,50.2,0,51.4,49
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Florida,36,55.1,0.5,55.4,54.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Georgia,32,51.8,0.2,52.3,51.3
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Hawaii,1,23.5,-2,24.5,22.6
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Iowa,27,48.2,-0.2,48.8,47.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Idaho,3,32.1,-1.6,33,31.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Illinois,38,55.8,0.5,56.2,55.4
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Indiana,41,57,0.6,57.6,56.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Kansas,33,51.9,0.2,52.7,51.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Kentucky,50,77,2,77.8,76.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Louisiana,47,67.5,1.6,68.3,66.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Massachusetts,34,52.8,0.3,53.3,52.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Maryland,18,46.1,-0.3,46.6,45.6
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Maine,25,47.5,-0.2,48.5,46.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Michigan,39,56.1,0.6,56.6,55.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Minnesota,10,37.1,-1.1,37.6,36.6
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Missouri,40,56.6,0.6,57.2,56
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Mississippi,48,67.8,1.6,68.6,66.9
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Montana,12,39.8,-0.9,40.9,38.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,North Carolina,28,49,-0.1,49.5,48.6
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,North Dakota,20,46.2,-0.3,47.5,44.9
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Nebraska,23,46.9,-0.3,47.8,46
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,New Hampshire,16,44.8,-0.5,45.8,43.8
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,New Jersey,30,50.3,0,50.7,49.9
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,New Mexico,14,43.1,-0.6,44.1,42.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Nevada,13,42.4,-0.7,43.3,41.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,New York,26,47.6,-0.2,47.9,47.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Ohio,43,59.8,0.9,60.3,59.3
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Oklahoma,42,59.2,0.8,60,58.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Oregon,6,33.4,-1.5,34.1,32.8
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Pennsylvania,31,51.5,0.1,51.9,51.1
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Rhode Island,37,55.3,0.5,56.8,53.8
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,South Carolina,20,46.2,-0.3,46.8,45.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,South Dakota,24,47,-0.3,48.2,45.8
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Tennessee,44,59.9,0.9,60.5,59.3
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Texas,35,54.3,0.4,54.6,54
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Utah,2,28.8,-1.9,29.6,28
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Virginia,15,43.6,-0.6,44,43.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Vermont,11,38.8,-1,40.1,37.5
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Washington,5,32.6,-1.5,33.1,32.2
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Wisconsin,17,45.1,-0.4,45.7,44.6
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,West Virginia,49,71.9,2,73,70.7
2017,2017 Senior Report,Preventable Hospitalizations - Seniors,Wyoming,18,46.1,-0.3,47.7,44.5
2017,2017 Senior Report,Smoking - Seniors,Alabama,37,10.2,0.84,11.8,8.7
2017,2017 Senior Report,Smoking - Seniors,Alaska,24,8.8,0.06,11.3,6.2
2017,2017 Senior Report,Smoking - Seniors,Arizona,24,8.8,0.06,10.3,7.3
2017,2017 Senior Report,Smoking - Seniors,Arkansas,45,11.4,1.51,13.8,9
2017,2017 Senior Report,Smoking - Seniors,California,2,6.1,-1.45,7.4,4.8
2017,2017 Senior Report,Smoking - Seniors,Colorado,13,8.1,-0.34,9.3,6.9
2017,2017 Senior Report,Smoking - Seniors,Connecticut,6,7.3,-0.78,8.6,6.1
2017,2017 Senior Report,Smoking - Seniors,Delaware,21,8.7,0,10.8,6.7
2017,2017 Senior Report,Smoking - Seniors,Florida,18,8.4,-0.17,9.5,7.2
2017,2017 Senior Report,Smoking - Seniors,Georgia,37,10.2,0.84,12.2,8.2
2017,2017 Senior Report,Smoking - Seniors,Hawaii,2,6.1,-1.45,7.4,4.7
2017,2017 Senior Report,Smoking - Seniors,Idaho,11,7.8,-0.5,9.3,6.3
2017,2017 Senior Report,Smoking - Seniors,Illinois,24,8.8,0.06,10.5,7.2
2017,2017 Senior Report,Smoking - Seniors,Indiana,43,10.9,1.23,12.7,9.1
2017,2017 Senior Report,Smoking - Seniors,Iowa,34,9.7,0.56,11.5,8
2017,2017 Senior Report,Smoking - Seniors,Kansas,21,8.7,0,9.5,7.9
2017,2017 Senior Report,Smoking - Seniors,Kentucky,47,12.3,2,14.3,10.4
2017,2017 Senior Report,Smoking - Seniors,Louisiana,45,11.4,1.51,13.6,9.3
2017,2017 Senior Report,Smoking - Seniors,Maine,13,8.1,-0.34,9.4,6.8
2017,2017 Senior Report,Smoking - Seniors,Maryland,10,7.6,-0.62,9.1,6.1
2017,2017 Senior Report,Smoking - Seniors,Massachusetts,21,8.7,0,10.3,7
2017,2017 Senior Report,Smoking - Seniors,Michigan,39,10.3,0.89,11.8,8.9
2017,2017 Senior Report,Smoking - Seniors,Minnesota,7,7.4,-0.73,8.3,6.6
2017,2017 Senior Report,Smoking - Seniors,Mississippi,40,10.7,1.12,12.6,8.8
2017,2017 Senior Report,Smoking - Seniors,Missouri,44,11,1.29,12.7,9.3
2017,2017 Senior Report,Smoking - Seniors,Montana,18,8.4,-0.17,9.8,6.9
2017,2017 Senior Report,Smoking - Seniors,Nebraska,24,8.8,0.06,9.9,7.8
2017,2017 Senior Report,Smoking - Seniors,Nevada,47,12.3,2,15.5,9.1
2017,2017 Senior Report,Smoking - Seniors,New Hampshire,4,6.7,-1.12,7.9,5.5
2017,2017 Senior Report,Smoking - Seniors,New Jersey,8,7.5,-0.67,9,6
2017,2017 Senior Report,Smoking - Seniors,New Mexico,42,10.8,1.17,13,8.6
2017,2017 Senior Report,Smoking - Seniors,New York,13,8.1,-0.34,9.4,6.9
2017,2017 Senior Report,Smoking - Seniors,North Carolina,32,9.1,0.22,10.8,7.4
2017,2017 Senior Report,Smoking - Seniors,North Dakota,16,8.2,-0.28,9.8,6.7
2017,2017 Senior Report,Smoking - Seniors,Ohio,36,9.9,0.67,11.3,8.5
2017,2017 Senior Report,Smoking - Seniors,Oklahoma,49,13,2,14.9,11.2
2017,2017 Senior Report,Smoking - Seniors,Oregon,29,8.9,0.11,10.6,7.3
2017,2017 Senior Report,Smoking - Seniors,Pennsylvania,30,9,0.17,10.8,7.3
2017,2017 Senior Report,Smoking - Seniors,Rhode Island,8,7.5,-0.67,8.8,6.1
2017,2017 Senior Report,Smoking - Seniors,South Carolina,24,8.8,0.06,10,7.6
2017,2017 Senior Report,Smoking - Seniors,South Dakota,35,9.8,0.62,11.8,7.9
2017,2017 Senior Report,Smoking - Seniors,Tennessee,50,13.8,2,16,11.6
2017,2017 Senior Report,Smoking - Seniors,Texas,4,6.7,-1.12,8.1,5.4
2017,2017 Senior Report,Smoking - Seniors,Utah,1,5.2,-1.96,6.5,3.9
2017,2017 Senior Report,Smoking - Seniors,Vermont,30,9,0.17,10.7,7.3
2017,2017 Senior Report,Smoking - Seniors,Virginia,20,8.6,-0.06,10.1,7.2
2017,2017 Senior Report,Smoking - Seniors,Washington,12,8,-0.39,9,7
2017,2017 Senior Report,Smoking - Seniors,West Virginia,40,10.7,1.12,12.4,9
2017,2017 Senior Report,Smoking - Seniors,Wisconsin,16,8.2,-0.28,9.8,6.5
2017,2017 Senior Report,Smoking - Seniors,Wyoming,33,9.4,0.39,11.1,7.8
2017,2017 Senior Report,Smoking - Seniors,United States,,8.7,0,,
2017,2017 Senior Report,Smoking - Seniors,District of Columbia,,10.2,0.84,12.5,7.9
2017,2017 Senior Report,SNAP Reach,Alaska,4,107.6,1.65,,
2017,2017 Senior Report,SNAP Reach,Alabama,31,60,-0.44,,
2017,2017 Senior Report,SNAP Reach,United States,,70.1,,,
2017,2017 Senior Report,SNAP Reach,Arkansas,43,47.3,-1,,
2017,2017 Senior Report,SNAP Reach,Arizona,42,50,-0.88,,
2017,2017 Senior Report,SNAP Reach,California,49,20.8,-2,,
2017,2017 Senior Report,SNAP Reach,Colorado,40,51.3,-0.83,,
2017,2017 Senior Report,SNAP Reach,Connecticut,7,95.4,1.11,,
2017,2017 Senior Report,SNAP Reach,District of Columbia,,83.9,,,
2017,2017 Senior Report,SNAP Reach,Delaware,25,67.2,-0.13,,
2017,2017 Senior Report,SNAP Reach,Florida,16,81.4,0.5,,
2017,2017 Senior Report,SNAP Reach,Georgia,20,74.8,0.21,,
2017,2017 Senior Report,SNAP Reach,Hawaii,11,87.6,0.77,,
2017,2017 Senior Report,SNAP Reach,Iowa,34,57.3,-0.56,,
2017,2017 Senior Report,SNAP Reach,Idaho,47,43.9,-1.15,,
2017,2017 Senior Report,SNAP Reach,Illinois,8,94.7,1.08,,
2017,2017 Senior Report,SNAP Reach,Indiana,41,50.2,-0.88,,
2017,2017 Senior Report,SNAP Reach,Kansas,44,46.4,-1.04,,
2017,2017 Senior Report,SNAP Reach,Kentucky,32,58.4,-0.52,,
2017,2017 Senior Report,SNAP Reach,Louisiana,35,56.1,-0.62,,
2017,2017 Senior Report,SNAP Reach,Massachusetts,6,98.8,1.26,,
2017,2017 Senior Report,SNAP Reach,Maryland,10,88.5,0.81,,
2017,2017 Senior Report,SNAP Reach,Maine,17,81.3,0.49,,
2017,2017 Senior Report,SNAP Reach,Michigan,14,86.1,0.7,,
2017,2017 Senior Report,SNAP Reach,Minnesota,27,65.3,-0.21,,
2017,2017 Senior Report,SNAP Reach,Missouri,37,54.4,-0.69,,
2017,2017 Senior Report,SNAP Reach,Mississippi,29,63.3,-0.3,,
2017,2017 Senior Report,SNAP Reach,Montana,46,45.4,-1.09,,
2017,2017 Senior Report,SNAP Reach,North Carolina,24,67.6,-0.11,,
2017,2017 Senior Report,SNAP Reach,North Dakota,39,51.6,-0.81,,
2017,2017 Senior Report,SNAP Reach,Nebraska,38,52.6,-0.77,,
2017,2017 Senior Report,SNAP Reach,New Hampshire,36,55.2,-0.66,,
2017,2017 Senior Report,SNAP Reach,New Jersey,9,89.8,0.87,,
2017,2017 Senior Report,SNAP Reach,New Mexico,26,65.9,-0.18,,
2017,2017 Senior Report,SNAP Reach,Nevada,19,74.9,0.21,,
2017,2017 Senior Report,SNAP Reach,New York,1,119.3,2,,
2017,2017 Senior Report,SNAP Reach,Ohio,18,77,0.3,,
2017,2017 Senior Report,SNAP Reach,Oklahoma,30,62.1,-0.35,,
2017,2017 Senior Report,SNAP Reach,Oregon,3,111.6,1.83,,
2017,2017 Senior Report,SNAP Reach,Pennsylvania,11,87.6,0.77,,
2017,2017 Senior Report,SNAP Reach,Rhode Island,5,107.2,1.63,,
2017,2017 Senior Report,SNAP Reach,South Carolina,33,58,-0.53,,
2017,2017 Senior Report,SNAP Reach,South Dakota,45,46,-1.06,,
2017,2017 Senior Report,SNAP Reach,Tennessee,22,72.6,0.11,,
2017,2017 Senior Report,SNAP Reach,Texas,28,64.2,-0.26,,
2017,2017 Senior Report,SNAP Reach,Utah,48,41.8,-1.25,,
2017,2017 Senior Report,SNAP Reach,Virginia,23,70.3,0.01,,
2017,2017 Senior Report,SNAP Reach,Vermont,2,115.2,1.99,,
2017,2017 Senior Report,SNAP Reach,Washington,15,81.5,0.5,,
2017,2017 Senior Report,SNAP Reach,Wisconsin,13,87.5,0.77,,
2017,2017 Senior Report,SNAP Reach,West Virginia,21,73.8,0.16,,
2017,2017 Senior Report,SNAP Reach,Wyoming,50,20.5,-2,,
2017,2017 Senior Report,Suicide - Senior,Alabama,31,18.3,0.35,20.1,16.6
2017,2017 Senior Report,Suicide - Senior,Alaska,24,16.8,0.06,23.4,11.7
2017,2017 Senior Report,Suicide - Senior,Arizona,45,23.9,1.43,25.6,22.2
2017,2017 Senior Report,Suicide - Senior,Arkansas,36,19.9,0.66,22.2,17.6
2017,2017 Senior Report,Suicide - Senior,California,28,17.3,0.15,18,16.7
2017,2017 Senior Report,Suicide - Senior,Colorado,44,23.8,1.41,26,21.7
2017,2017 Senior Report,Suicide - Senior,Connecticut,5,10.8,-1.1,12.4,9.2
2017,2017 Senior Report,Suicide - Senior,Delaware,14,13.6,-0.56,17.5,10.5
2017,2017 Senior Report,Suicide - Senior,Florida,38,20.2,0.71,21.1,19.4
2017,2017 Senior Report,Suicide - Senior,Georgia,24,16.8,0.06,18.1,15.5
2017,2017 Senior Report,Suicide - Senior,Hawaii,12,13.1,-0.66,16.2,10.6
2017,2017 Senior Report,Suicide - Senior,Idaho,42,22.4,1.14,25.9,18.9
2017,2017 Senior Report,Suicide - Senior,Illinois,10,12.3,-0.81,13.3,11.4
2017,2017 Senior Report,Suicide - Senior,Indiana,18,15.1,-0.27,16.6,13.7
2017,2017 Senior Report,Suicide - Senior,Iowa,13,13.5,-0.58,15.4,11.6
2017,2017 Senior Report,Suicide - Senior,Kansas,30,17.9,0.27,20.2,15.5
2017,2017 Senior Report,Suicide - Senior,Kentucky,37,20,0.68,22,18.1
2017,2017 Senior Report,Suicide - Senior,Louisiana,32,18.5,0.39,20.4,16.5
2017,2017 Senior Report,Suicide - Senior,Maine,29,17.6,0.21,20.6,14.5
2017,2017 Senior Report,Suicide - Senior,Maryland,11,13,-0.68,14.4,11.6
2017,2017 Senior Report,Suicide - Senior,Massachusetts,1,8.1,-1.62,9.1,7.1
2017,2017 Senior Report,Suicide - Senior,Michigan,16,14.3,-0.42,15.4,13.2
2017,2017 Senior Report,Suicide - Senior,Minnesota,9,12,-0.87,13.4,10.6
2017,2017 Senior Report,Suicide - Senior,Mississippi,21,15.9,-0.12,18.1,13.7
2017,2017 Senior Report,Suicide - Senior,Missouri,33,18.6,0.41,20.2,17
2017,2017 Senior Report,Suicide - Senior,Montana,47,26.9,2,31.3,22.4
2017,2017 Senior Report,Suicide - Senior,Nebraska,7,11.2,-1.02,13.7,9
2017,2017 Senior Report,Suicide - Senior,Nevada,50,29.6,2,32.7,26.6
2017,2017 Senior Report,Suicide - Senior,New Hampshire,17,14.7,-0.35,18,11.9
2017,2017 Senior Report,Suicide - Senior,New Jersey,3,9.9,-1.27,10.9,8.9
2017,2017 Senior Report,Suicide - Senior,New Mexico,48,27.7,2,31.1,24.4
2017,2017 Senior Report,Suicide - Senior,New York,4,10,-1.26,10.7,9.3
2017,2017 Senior Report,Suicide - Senior,North Carolina,23,16.7,0.04,17.9,15.5
2017,2017 Senior Report,Suicide - Senior,North Dakota,5,10.8,-1.1,15.1,7.5
2017,2017 Senior Report,Suicide - Senior,Ohio,19,15.4,-0.21,16.5,14.4
2017,2017 Senior Report,Suicide - Senior,Oklahoma,39,20.8,0.83,23,18.6
2017,2017 Senior Report,Suicide - Senior,Oregon,46,24.2,1.49,26.4,22
2017,2017 Senior Report,Suicide - Senior,Pennsylvania,20,15.6,-0.17,16.6,14.6
2017,2017 Senior Report,Suicide - Senior,Rhode Island,7,11.2,-1.02,14.6,8.5
2017,2017 Senior Report,Suicide - Senior,South Carolina,24,16.8,0.06,18.5,15.1
2017,2017 Senior Report,Suicide - Senior,South Dakota,2,9.7,-1.31,13.3,6.9
2017,2017 Senior Report,Suicide - Senior,Tennessee,34,19.3,0.54,20.9,17.7
2017,2017 Senior Report,Suicide - Senior,Texas,22,16.1,-0.08,17,15.3
2017,2017 Senior Report,Suicide - Senior,Utah,40,21.4,0.95,24.5,18.4
2017,2017 Senior Report,Suicide - Senior,Vermont,41,22,1.06,27.8,17.1
2017,2017 Senior Report,Suicide - Senior,Virginia,27,17.1,0.12,18.4,15.7
2017,2017 Senior Report,Suicide - Senior,Washington,35,19.7,0.62,21.3,18.1
2017,2017 Senior Report,Suicide - Senior,West Virginia,43,22.5,1.16,25.5,19.6
2017,2017 Senior Report,Suicide - Senior,Wisconsin,15,14.1,-0.46,15.5,12.6
2017,2017 Senior Report,Suicide - Senior,Wyoming,49,29.4,2,37,23
2017,2017 Senior Report,Suicide - Senior,United States,,16.5,,16.7,16.3
2017,2017 Senior Report,Suicide - Senior,District of Columbia,,,,13.7,5.4
2017,2017 Senior Report,Teeth Extractions - Seniors,Alabama,45,22.2,1.58,24.2,20.2
2017,2017 Senior Report,Teeth Extractions - Seniors,Alaska,16,13.4,-0.32,16.7,10.1
2017,2017 Senior Report,Teeth Extractions - Seniors,Arizona,8,12.2,-0.58,13.4,11
2017,2017 Senior Report,Teeth Extractions - Seniors,Arkansas,44,21.7,1.47,24.1,19.3
2017,2017 Senior Report,Teeth Extractions - Seniors,California,2,8.7,-1.34,10.4,7
2017,2017 Senior Report,Teeth Extractions - Seniors,Colorado,3,10.4,-0.97,11.6,9.3
2017,2017 Senior Report,Teeth Extractions - Seniors,Connecticut,4,10.5,-0.95,12.2,8.9
2017,2017 Senior Report,Teeth Extractions - Seniors,Delaware,28,16,0.24,18.6,13.5
2017,2017 Senior Report,Teeth Extractions - Seniors,Florida,14,13,-0.41,14.4,11.6
2017,2017 Senior Report,Teeth Extractions - Seniors,Georgia,40,19.3,0.95,21.5,17
2017,2017 Senior Report,Teeth Extractions - Seniors,Hawaii,1,6.4,-1.84,8,4.8
2017,2017 Senior Report,Teeth Extractions - Seniors,Idaho,22,14.9,0,17.2,12.5
2017,2017 Senior Report,Teeth Extractions - Seniors,Illinois,31,16.5,0.35,19.1,14
2017,2017 Senior Report,Teeth Extractions - Seniors,Indiana,37,18,0.67,19.6,16.4
2017,2017 Senior Report,Teeth Extractions - Seniors,Iowa,24,15,0.02,16.6,13.3
2017,2017 Senior Report,Teeth Extractions - Seniors,Kansas,30,16.4,0.32,17.7,15
2017,2017 Senior Report,Teeth Extractions - Seniors,Kentucky,49,23.9,1.94,26.1,21.7
2017,2017 Senior Report,Teeth Extractions - Seniors,Louisiana,43,20.5,1.21,22.7,18.3
2017,2017 Senior Report,Teeth Extractions - Seniors,Maine,36,17.5,0.56,19.2,15.8
2017,2017 Senior Report,Teeth Extractions - Seniors,Maryland,11,12.9,-0.43,14.9,11
2017,2017 Senior Report,Teeth Extractions - Seniors,Massachusetts,21,14.4,-0.11,16,12.9
2017,2017 Senior Report,Teeth Extractions - Seniors,Michigan,11,12.9,-0.43,14.4,11.3
2017,2017 Senior Report,Teeth Extractions - Seniors,Minnesota,4,10.5,-0.95,11.7,9.3
2017,2017 Senior Report,Teeth Extractions - Seniors,Mississippi,48,22.5,1.64,25.3,19.7
2017,2017 Senior Report,Teeth Extractions - Seniors,Missouri,42,19.9,1.08,22.1,17.7
2017,2017 Senior Report,Teeth Extractions - Seniors,Montana,32,16.7,0.39,18.8,14.6
2017,2017 Senior Report,Teeth Extractions - Seniors,Nebraska,19,14.1,-0.17,15.2,13
2017,2017 Senior Report,Teeth Extractions - Seniors,Nevada,34,17,0.45,20.7,13.4
2017,2017 Senior Report,Teeth Extractions - Seniors,New Hampshire,8,12.2,-0.58,13.9,10.4
2017,2017 Senior Report,Teeth Extractions - Seniors,New Jersey,14,13,-0.41,14.9,11.2
2017,2017 Senior Report,Teeth Extractions - Seniors,New Mexico,26,15.7,0.17,17.7,13.7
2017,2017 Senior Report,Teeth Extractions - Seniors,New York,22,14.9,0,17.1,12.7
2017,2017 Senior Report,Teeth Extractions - Seniors,North Carolina,41,19.6,1.02,21.6,17.6
2017,2017 Senior Report,Teeth Extractions - Seniors,North Dakota,20,14.3,-0.13,16.3,12.3
2017,2017 Senior Report,Teeth Extractions - Seniors,Ohio,38,18.1,0.69,20.1,16.2
